ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
11222,782,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2597,4
11222,784,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2597,5
11222,790,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2597,7
11222,794,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2597,8
11222,800,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2597,10
11222,818,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,36
11222,820,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,37
11222,824,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,38
11222,846,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,46
11222,848,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,47
11222,849,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,48
11222,850,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,48
11222,856,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,50
11222,860,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,51
11222,882,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,59
11222,889,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2563,43
11222,892,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2574,62
11222,911,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2558,47
11222,954,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2541,3
11222,967,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2540,39
11222,970,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2541,8
11222,982,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2533,4
11222,1008,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2523,5
11222,1018,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2523,8
11222,1020,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2513,1
11222,1021,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2512,49
11222,1025,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2512,48
11222,1035,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2512,45
11222,1053,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2504,42
11222,1055,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2504,41
11222,1073,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2495,47
11222,1077,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2495,46
11222,1079,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2495,45
11222,1083,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2495,44
11222,1090,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2496,8
11222,1130,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2483,6
11222,1134,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2483,7
11222,1121 TO 1137,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2482,26
11222,563 TO 565,MANHATTAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2679,32
11222,641 TO 643,MANHATTAN,AVE,4 TO 6,BEDFORD,AVE,BROOKLYN,61,MULTIPLE DWELLING A,,,2645,29
11222,45,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2682,13
11222,105,MCGUINNESS,BLVD,134,NORMAN,AVE,BROOKLYN,61,MULTIPLE DWELLING A,,,2649,10
11222,125,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2622,25
11222,137,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2622,19
11222,139,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2622,18
11222,177,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,22
11222,179,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,21
11222,181,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,20
11222,187,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2599,17
11222,287,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2541,36
11222,293,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2541,33
11222,299,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2541,30
11222,334,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2524,7
11222,340,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2514,2
11222,352,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2514,7
11222,378,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2497,4
11222,305 TO 319,MCGUINNESS,BLVD,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2533,33
11222,439,MEEKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2724,29
11222,515,MEEKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2727,46
11222,545,MEEKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2728,32
11222,583,MEEKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2729,13
11222,695,MEEKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2707,9
11222,50,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2616,8
11222,69,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2594,34
11222,110,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2620,3
11222,118,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2620,7
11222,141,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2598,27
11222,147,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,32
11222,149,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,31
11222,151,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2599,30
11222,173,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2600,28
11222,175,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2600,27
11222,178,MESEROLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2624,2
11222,90,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,10
11222,94,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,12
11222,128,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,28
11222,130,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,29
11222,134,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,31
11222,159,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2563,54
11222,163,MILTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2563,51
11222,6,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2833,7505
11222,48,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2829,41
11222,56,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2829,45
11222,58,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2829,46
11222,60,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2829,47
11222,75,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2729,5
11222,77,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2704,44
11222,79,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2704,42
11222,81,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2704,41
11222,152,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2688,57
11222,153,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2688,59
11222,154,MONITOR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2688,61
11222,510,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2835,1
11222,512,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2835,2
11222,516,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2835,4
11222,518,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2835,104
11222,560,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,52
11222,564,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,55
11222,566,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,56
11222,568,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,57
11222,570,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,58
11222,572,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,59
11222,576,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,62
11222,584,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2691,69
11222,586,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2691,71
11222,627,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,8
11222,586A,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2691,73
11222,613 TO 615,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,15
11222,13 TO 15,MOULTRIE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,30
11222,15,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-G,,2831,15
11222,39,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2827,23
11222,67,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2728,24
11222,73,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2703,43
11222,75,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2703,42
11222,77,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2703,41
11222,83,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2703,38
11222,108,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2704,16
11222,110,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2704,18
11222,231,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,12
11222,233,N HENRY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,10
11222,95,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2647,31
11222,97,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2647,31
11222,99,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2647,30
11222,141,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,34
11222,159,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,32
11222,165,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2651,29
11222,198,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,4
11222,213,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,37
11222,215,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,36
11222,217,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,35
11222,231,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2656,36
11222,247,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2657,36
11222,251,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2657,34
11222,268,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,4
11222,271,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2659,42
11222,272,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,6
11222,274,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,7
11222,300,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,2692,4
11222,302,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2692,5
11222,304,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2692,6
11222,306,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2692,8
11222,296A,NASSAU,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2692,2
11222,13,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,27
11222,15,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,26
11222,24,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,48
11222,26,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,49
11222,39,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,17
11222,40,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,55
11222,42,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,56
11222,50,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,58
11222,52,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,59
11222,53,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,10
11222,55,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,9
11222,56,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,61
11222,59,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2683,7
11222,60,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,63
11222,62,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2684,64
11222,82,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,41
11222,83,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,25
11222,84,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,42
11222,85,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,24
11222,86,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,43
11222,88,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,44
11222,91,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,21
11222,93,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,20
11222,96,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,47
11222,97,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,18
11222,105,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,14
11222,108,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,54
11222,111,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,11
11222,113,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,10
11222,140,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,2624,38
11222,150,NEWELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,2624,45
11222,127,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2714,29
11222,129,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2714,28
11222,140,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2719,19
11222,142,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2719,19
11222,144,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2720,10
11222,146,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2720,10
11222,151,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2715,27
11222,160,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2720,16
11222,161,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2715,22
11222,162,NEWTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2720,26
11222,145 TO 147,NOBLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2566,55
11222,57,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,2617,37
11222,59,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,2618,40
11222,105,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2620,30
11222,112,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2648,5
11222,126,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2649,4
11222,132,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2649,7
11222,145,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,2623,31
11222,147,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,2623,30
11222,148,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,7
11222,149,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2623,29
11222,150,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2650,8
11222,157,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2624,31
11222,159,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2624,30
11222,166,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2651,8
11222,172,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2652,57
11222,174,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2652,58
11222,180,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2652,3
11222,189,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,38
11222,191,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,37
11222,193,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,36
11222,196,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2653,6
11222,197,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,34
11222,199,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,33
11222,203,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2626,32
11222,226,NORMAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,4
11222,137,OAK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,2569,62
11222,50,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,2703,10
11222,85,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,41
11222,87,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,40
11222,93,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,37
11222,95,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,35
11222,97,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,34
11222,101,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,31
11222,105,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,2686,29
11222,135,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,15
11222,137,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,14
11222,139,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,12
11222,143,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2686,10
11222,154,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,44
11222,156,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,45
11222,160,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,47
11222,164,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,49
11222,166,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,50
11222,167,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,21
11222,168,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,51
11222,169,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,20
11222,171,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,19
11222,172,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,53
11222,173,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,18
11222,174,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,54
11222,175,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,17
11222,176,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2655,55
11222,179,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,15
11222,181,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,14
11222,183,RUSSELL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2654,13
11222,26,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,48
11222,28,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,49
11222,30,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,50
11222,32,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,51
11222,34,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,52
11222,36,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,53
11222,40,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,55
11222,42,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,56
11222,44,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,57
11222,61,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2689,23
11222,65,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2689,20
11222,66,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,68
11222,67,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2689,19
11222,68,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2690,69
11222,39A,SUTTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2689,35
11222,132,WEST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,2539,37
11223,2911,86TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7169,28
11223,463,AVENUE P,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,6610,53
11223,431 TO 447,AVENUE P,,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,6609,45
11223,102,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7079,3
11223,106,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7079,4
11223,112,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7079,6
11223,115,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,6671,44
11223,116,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7079,7
11223,906,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7091,3
11223,367 TO 393,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,6681,35
11223,388 TO 394,AVENUE S,,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,7104,144
11223,321,AVENUE T,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7087,46
11223,602,AVENUE T,,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,7109,1
11223,909,AVENUE T,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7091,55
11223,203,AVENUE U,,2086,W 5TH,ST,BROOKLYN,61,MULTIPLE DWELLING A,,,7100,39
11223,380,AVENUE U,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7128,5
11223,802,AVENUE U,,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,7135,7501
11223,824,AVENUE U,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7135,9
11223,625,AVENUE V,,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,7133,38
11223,52,AVENUE W,,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,7162,75
11223,181,AVENUE W,,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,7145,66
